            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461133.512873901, A.D. 2026-Apr-03 00:18:32.3050, -1.300216103763977E+04,  2.480623456469943E+03, -1.757000352568298E+01, -6.304147575574247E+00, -4.303950303600613E+00, -4.814762243391293E-01,
2461133.519818345, A.D. 2026-Apr-03 00:28:32.3050, -1.643427148476350E+04, -1.441500840674510E+02, -3.038908588667069E+02, -5.211879035521115E+00, -4.402403525019884E+00, -4.705733825851841E-01,
2461133.526762790, A.D. 2026-Apr-03 00:38:32.3050, -1.932584342625570E+04, -2.772715614731436E+03, -5.809465868267702E+02, -4.470587681678174E+00, -4.346230752728800E+00, -4.525850505023925E-01,
2461133.533707234, A.D. 2026-Apr-03 00:48:32.3050, -2.184016818082843E+04, -5.350597858098794E+03, -8.469479924596549E+02, -3.937348641760662E+00, -4.242913633152151E+00, -4.342369964782460E-01,
2461133.540651678, A.D. 2026-Apr-03 00:58:32.3050, -2.407661133186023E+04, -7.862041639661798E+03, -1.102305525052910E+03, -3.534910948171345E+00, -4.128083990219142E+00, -4.172234850092933E-01,
2461133.547596123, A.D. 2026-Apr-03 01:08:32.3050, -2.609936494176397E+04, -1.030458635710533E+04, -1.347948436187779E+03, -3.219543817575723E+00, -4.014450730414350E+00, -4.018602697518048E-01,
2461133.554540567, A.D. 2026-Apr-03 01:18:32.3050, -2.795216403238441E+04, -1.268054466050301E+04, -1.584852772127048E+03, -2.964984178430849E+00, -3.906533340728489E+00, -3.880689723331945E-01,
2461133.561485012, A.D. 2026-Apr-03 01:28:32.3050, -2.966614329284818E+04, -1.499384969901813E+04, -1.813909849349412E+03, -2.754591316212322E+00, -3.805694455406941E+00, -3.756708292533584E-01,
2461133.568429456, A.D. 2026-Apr-03 01:38:32.3050, -3.126427762229550E+04, -1.724881713652169E+04, -2.035898771732817E+03, -2.577329411264889E+00, -3.712036306588488E+00, -3.644783996133016E-01,
2461133.575373901, A.D. 2026-Apr-03 01:48:32.3050, -3.276402953376722E+04, -1.944965212984982E+04, -2.251491133648901E+03, -2.425593436083041E+00, -3.625167470644126E+00, -3.543228301835710E-01,
2461133.582318345, A.D. 2026-Apr-03 01:58:32.3050, -3.417900280234565E+04, -2.160026388416240E+04, -2.461264492934200E+03, -2.293970107134504E+00, -3.544526814787109E+00, -3.450596649239921E-01,
2461133.589262790, A.D. 2026-Apr-03 02:08:32.3050, -3.552001753899140E+04, -2.370421136554186E+04, -2.665716826499829E+03, -2.178498656973731E+00, -3.469522495223577E+00, -3.365676422086907E-01,
2461133.596207234, A.D. 2026-Apr-03 02:18:32.3050, -3.679583353350162E+04, -2.576470493053828E+04, -2.865279534898875E+03, -2.076211820950938E+00, -3.399590141592020E+00, -3.287455298248503E-01,
2461133.603151678, A.D. 2026-Apr-03 02:28:32.3050, -3.801365156777997E+04, -2.778463056068400E+04, -3.060328439823254E+03, -1.984840723610616E+00, -3.334214771156703E+00, -3.215087584162715E-01,
2461133.610096123, A.D. 2026-Apr-03 02:38:32.3050, -3.917946989948516E+04, -2.976658168559123E+04, -3.251192857396878E+03, -1.902619280642925E+00, -3.272936335385900E+00, -3.147864187828142E-01,
2461133.617040567, A.D. 2026-Apr-03 02:48:32.3050, -4.029834352160383E+04, -3.171289187144311E+04, -3.438163016451505E+03, -1.828151047429212E+00, -3.215348068327796E+00, -3.085187516088450E-01,
2461133.623985012, A.D. 2026-Apr-03 02:58:32.3050, -4.137457648479671E+04, -3.362566550552802E+04, -3.621496114050304E+03, -1.760316411713097E+00, -3.161091933516736E+00, -3.026551056215117E-01,
2461133.630929456, A.D. 2026-Apr-03 03:08:32.3050, -4.241186709137111E+04, -3.550680541637212E+04, -3.801421269544146E+03, -1.698206534532989E+00, -3.109853183106488E+00, -2.971522953152061E-01,
2461133.637873901, A.D. 2026-Apr-03 03:18:32.3050, -4.341341923951273E+04, -3.735803720979876E+04, -3.978143594504278E+03, -1.641075440065100E+00, -3.061354949656451E+00, -2.919732843293454E-01,
2461133.644818345, A.D. 2026-Apr-03 03:28:32.3050, -4.438202901710597E+04, -3.918093047571150E+04, -4.151847553692804E+03, -1.588304677760754E+00, -3.015353261683658E+00, -2.870861288664754E-01,
2461133.651762790, A.D. 2026-Apr-03 03:38:32.3050, -4.532015290520037E+04, -4.097691716907731E+04, -4.322699756271450E+03, -1.539376858101053E+00, -2.971632618532470E+00, -2.824631269948001E-01,
2461133.658707234, A.D. 2026-Apr-03 03:48:32.3050, -4.622996211672691E+04, -4.274730750913738E+04, -4.490851287297008E+03, -1.493855558403527E+00, -2.930002139594077E+00, -2.780801305862524E-01,
2461133.665651678, A.D. 2026-Apr-03 03:58:32.3050, -4.711338634338203E+04, -4.449330373156541E+04, -4.656439666467091E+03, -1.451369872445284E+00, -2.890292249479370E+00, -2.739159858849420E-01,
2461133.672596123, A.D. 2026-Apr-03 04:08:32.3050, -4.797214931288346E+04, -4.621601199805771E+04, -4.819590502993931E+03, -1.411602393422801E+00, -2.852351840512800E+00, -2.699520761345842E-01,
2461133.679540567, A.D. 2026-Apr-03 04:18:32.3050, -4.880779794378707E+04, -4.791645273100620E+04, -4.980418901378682E+03, -1.374279769099986E+00, -2.816045851150694E+00, -2.661719456673068E-01,
2461133.686485012, A.D. 2026-Apr-03 04:28:32.3050, -4.962172644406884E+04, -4.959556960321557E+04, -5.139030661761721E+03, -1.339165201834841E+00, -2.781253191002431E+00, -2.625609883377632E-01,
2461133.693429456, A.D. 2026-Apr-03 04:38:32.3050, -5.041519637809115E+04, -5.125423738021557E+04, -5.295523310098237E+03, -1.306052448763649E+00, -2.747864987516123E+00, -2.591061903783162E-01,
2461133.700373901, A.D. 2026-Apr-03 04:48:32.3050, -5.118935349288361E+04, -5.289326878110159E+04, -5.449986986405682E+03, -1.274760969680519E+00, -2.715783061045675E+00, -2.557959130610893E-01,
2461133.707318345, A.D. 2026-Apr-03 04:58:32.3050, -5.194524191729410E+04, -5.451342049848786E+04, -5.602505214080775E+03, -1.245131983798209E+00, -2.684918635307212E+00, -2.526197118955081E-01,
2461133.714262790, A.D. 2026-Apr-03 05:08:32.3050, -5.268381621552968E+04, -5.611539849712967E+04, -5.753155569137332E+03, -1.217025235116255E+00, -2.655191221581449E+00, -2.495681833050796E-01,
2461133.721207234, A.D. 2026-Apr-03 05:18:32.3050, -5.340595167626917E+04, -5.769986269120059E+04, -5.902010264719462E+03, -1.190316323852767E+00, -2.626527658040314E+00, -2.466328346902238E-01,
2461133.728151678, A.D. 2026-Apr-03 05:28:32.3050, -5.411245314138471E+04, -5.926743108529018E+04, -6.049136663601290E+03, -1.164894490563322E+00, -2.598861279231860E+00, -2.438059737190389E-01,
2461133.735096123, A.D. 2026-Apr-03 05:38:32.3050, -5.480406261850688E+04, -6.081868345112233E+04, -6.194597729198784E+03, -1.140660765294754E+00, -2.572131195995374E+00, -2.410806135905289E-01,
2461133.742040567, A.D. 2026-Apr-03 05:48:32.3050, -5.548146587502130E+04, -6.235416460115268E+04, -6.338452423858740E+03, -1.117526413074772E+00, -2.546281669296830E+00, -2.384503916325745E-01,
2461133.748985012, A.D. 2026-Apr-03 05:58:32.3050, -5.614529817439115E+04, -6.387438731112586E+04, -6.480756061758057E+03, -1.095411621481007E+00, -2.521261564151355E+00, -2.359094990808575E-01,
2461133.755929456, A.D. 2026-Apr-03 06:08:32.3050, -5.679614928662493E+04, -6.537983493606088E+04, -6.621560622575165E+03, -1.074244387146192E+00, -2.497023872024794E+00, -2.334526202748890E-01,
2461133.762873901, A.D. 2026-Apr-03 06:18:32.3050, -5.743456788151046E+04, -6.687096375773971E+04, -6.760915031134686E+03, -1.053959566662099E+00, -2.473525291952726E+00, -2.310748798195260E-01,
2461133.769818345, A.D. 2026-Apr-03 06:28:32.3050, -5.806106539461132E+04, -6.834820509639208E+04, -6.898865407432375E+03, -1.034498064062133E+00, -2.450725862159449E+00, -2.287717965105088E-01,
2461133.776762790, A.D. 2026-Apr-03 06:38:32.3050, -5.867611944085970E+04, -6.981196721445232E+04, -7.035455290764708E+03, -1.015806132324871E+00, -2.428588635185775E+00, -2.265392430230017E-01,
2461133.783707234, A.D. 2026-Apr-03 06:48:32.3050, -5.928017683915026E+04, -7.126263703832540E+04, -7.170725841317097E+03, -9.978347705195557E-01, -2.407079390636855E+00, -2.243734105316659E-01,
2461133.790651678, A.D. 2026-Apr-03 06:58:32.3050, -5.987365629898032E+04, -7.270058171518277E+04, -7.304716021580163E+03, -9.805392016775931E-01, -2.386166380802964E+00, -2.222707775872073E-01,
2461133.797596123, A.D. 2026-Apr-03 07:08:32.3050, -6.045695081588225E+04, -7.412615002833097E+04, -7.437462760446331E+03, -9.638784186976732E-01, -2.365820104258199E+00, -2.202280826059824E-01,
2461133.804540567, A.D. 2026-Apr-03 07:18:32.3050, -6.103042981180111E+04, -7.553967368323969E+04, -7.569001101667283E+03, -9.478147883788814E-01, -2.346013104545167E+00, -2.182422995462198E-01,
2461133.811485012, A.D. 2026-Apr-03 07:28:32.3050, -6.159444105316805E+04, -7.694146847953773E+04, -7.699364338569274E+03, -9.323137048420207E-01, -2.326719790337760E+00, -2.163106163064245E-01,
2461133.818429456, A.D. 2026-Apr-03 07:38:32.3050, -6.214931237406834E+04, -7.833183538094537E+04, -7.828584136540507E+03, -9.173432853072025E-01, -2.307916274575416E+00, -2.144304155062986E-01,
2461133.825373901, A.D. 2026-Apr-03 07:48:32.3050, -6.269535322806241E+04, -7.971106149378751E+04, -7.956690644623774E+03, -9.028741022532700E-01, -2.289580230240719E+00, -2.125992573428271E-01,
2461133.832318345, A.D. 2026-Apr-03 07:58:32.3050, -6.323285608894415E+04, -8.107942096346081E+04, -8.083712597379508E+03, -8.888789469472665E-01, -2.271690760788347E+00, -2.108148642622186E-01,
2461133.839262790, A.D. 2026-Apr-03 08:08:32.3050, -6.376209771795060E+04, -8.243717579711809E+04, -8.209677408040148E+03, -8.753326201057774E-01, -2.254228283506080E+00, -2.090751072246169E-01,
2461133.846207234, A.D. 2026-Apr-03 08:18:32.3050, -6.428334031259613E+04, -8.378457661986875E+04, -8.334611253852370E+03, -8.622117460967815E-01, -2.237174424309681E+00, -2.073779933687402E-01,
2461133.853151678, A.D. 2026-Apr-03 08:28:32.3050, -6.479683255031438E+04, -8.512186337095857E+04, -8.458539154396160E+03, -8.494946076276059E-01, -2.220511922675782E+00, -2.057216549120344E-01,
2461133.860096123, A.D. 2026-Apr-03 08:38:32.3050, -6.530281053839631E+04, -8.644926594566340E+04, -8.581485043577581E+03, -8.371609983098899E-01, -2.204224545580145E+00, -2.041043391398537E-01,
2461133.867040567, A.D. 2026-Apr-03 08:48:32.3050, -6.580149868026421E+04, -8.776700478799558E+04, -8.703471835911379E+03, -8.251920908691426E-01, -2.188297009448111E+00, -2.025243993629229E-01,
2461133.873985012, A.D. 2026-Apr-03 08:58:32.3050, -6.629311046687752E+04, -8.907529143876635E+04, -8.824521487639955E+03, -8.135703190794045E-01, -2.172714909253832E+00, -2.009802867314425E-01,
2461133.880929456, A.D. 2026-Apr-03 09:08:32.3050, -6.677784920099869E+04, -9.037432904305895E+04, -8.944655053174054E+03, -8.022792717722869E-01, -2.157464654007439E+00, -1.994705428116604E-01,
2461133.887873901, A.D. 2026-Apr-03 09:18:32.3050, -6.725590866112414E+04, -9.166431282074119E+04, -9.063892737287861E+03, -7.913035974904906E-01, -2.142533407958448E+00, -1.979937928440697E-01,
2461133.894818345, A.D. 2026-Apr-03 09:28:32.3050, -6.772747371108692E+04, -9.294543050326615E+04, -9.182253943453976E+03, -7.806289185498572E-01, -2.127909036929026E+00, -1.965487396079364E-01,
2461133.901762790, A.D. 2026-Apr-03 09:38:32.3050, -6.819272086064809E+04, -9.421786273967939E+04, -9.299757318663622E+03, -7.702417534359632E-01, -2.113580059254734E+00, -1.951341578296385E-01,
2461133.908707234, A.D. 2026-Apr-03 09:48:32.3050, -6.865181878178802E+04, -9.548178347445645E+04, -9.416420795041078E+03, -7.601294465993419E-01, -2.099535600871015E+00, -1.937488890799833E-01,
2461133.915651678, A.D. 2026-Apr-03 09:58:32.3050, -6.910492878488779E+04, -9.673736029953352E+04, -9.532261628529151E+03, -7.502801048301865E-01, -2.085765354140627E+00, -1.923918371068528E-01,
2461133.922596123, A.D. 2026-Apr-03 10:08:32.3050, -6.955220525852908E+04, -9.798475478266359E+04, -9.647296434895863E+03, -7.406825395021783E-01, -2.072259540053956E+00, -1.910619635649548E-01,
2461133.929540567, A.D. 2026-Apr-03 10:18:32.3050, -6.999379607624190E+04, -9.922412277402442E+04, -9.761541223286433E+03, -7.313262140558520E-01, -2.059008873484771E+00, -1.897582840985179E-01,
2461133.936485012, A.D. 2026-Apr-03 10:28:32.3050, -7.042984297317364E+04, -1.004556146928231E+05, -9.875011427523139E+03, -7.222011961688501E-01, -2.046004531209987E+00, -1.884798647459086E-01,
2461133.943429456, A.D. 2026-Apr-03 10:38:32.3050, -7.086048189534548E+04, -1.016793757954770E+05, -9.987721935336303E+03, -7.132981141317247E-01, -2.033238122438025E+00, -1.872258186342824E-01,
2461133.950373901, A.D. 2026-Apr-03 10:48:32.3050, -7.128584332388618E+04, -1.028955464268061E+05, -1.009968711569207E+04, -7.046081169982420E-01, -2.020701661615865E+00, -1.859953029358496E-01,
2461133.957318345, A.D. 2026-Apr-03 10:58:32.3050, -7.170605257639260E+04, -1.041042622555414E+05, -1.021092084436713E+04, -6.961228381306590E-01, -2.008387543309605E+00, -1.847875160643245E-01,
2461133.964262790, A.D. 2026-Apr-03 11:08:32.3050, -7.212123008735165E+04, -1.053056544953366E+05, -1.032143652790648E+04, -6.878343618065463E-01, -1.996288518971500E+00, -1.836016950867499E-01,
2461133.971207234, A.D. 2026-Apr-03 11:18:32.3050, -7.253149166936867E+04, -1.064998501123652E+05, -1.043124712608880E+04, -6.797351925867856E-01, -1.984397675431812E+00, -1.824371133314782E-01,
2461133.978151678, A.D. 2026-Apr-03 11:28:32.3050, -7.293694875677818E+04, -1.076869720204902E+05, -1.054036517301138E+04, -6.718182271804227E-01, -1.972708414961569E+00, -1.812930781778828E-01,
2461133.985096123, A.D. 2026-Apr-03 11:38:32.3050, -7.333770863306298E+04, -1.088671392649114E+05, -1.064880279689829E+04, -6.640767285707870E-01, -1.961214436774365E+00, -1.801689290074188E-01,
2461133.992040567, A.D. 2026-Apr-03 11:48:32.3050, -7.373387464337351E+04, -1.100404671951137E+05, -1.075657173872507E+04, -6.565043021891785E-01, -1.949909719846870E+00, -1.790640353052726E-01,
2461133.998985012, A.D. 2026-Apr-03 11:58:32.3050, -7.412554639331873E+04, -1.112070676278737E+05, -1.086368336974594E+04, -6.490948739518733E-01, -1.938788506943098E+00, -1.779777948994602E-01,
2461134.005929456, A.D. 2026-Apr-03 12:08:32.3050, -7.451281993509462E+04, -1.123670490010213E+05, -1.097014870800241E+04, -6.418426699863161E-01, -1.927845289750782E+00, -1.769096323228937E-01,
2461134.012873901, A.D. 2026-Apr-03 12:18:32.3050, -7.489578794191849E+04, -1.135205165185891E+05, -1.107597843388438E+04, -6.347421979016130E-01, -1.917074795032275E+00, -1.758589972930036E-01,
2461134.019818345, A.D. 2026-Apr-03 12:28:32.3050, -7.527453987165182E+04, -1.146675722879399E+05, -1.118118290481069E+04, -6.277882294587899E-01, -1.906471971713596E+00, -1.748253632944171E-01,
2461134.026762790, A.D. 2026-Apr-03 12:38:32.3050, -7.564916212041707E+04, -1.158083154494085E+05, -1.128577216908897E+04, -6.209757845265486E-01, -1.896031978835973E+00, -1.738082262594300E-01,
2461134.033707234, A.D. 2026-Apr-03 12:48:32.3050, -7.601973816694414E+04, -1.169428422989564E+05, -1.138975597901105E+04, -6.143001162072905E-01, -1.885750174300255E+00, -1.728071033381131E-01,
2461134.040651678, A.D. 2026-Apr-03 12:58:32.3050, -7.638634870831869E+04, -1.180712464042955E+05, -1.149314380323463E+04, -6.077566970354712E-01, -1.875622104345875E+00, -1.718215317490007E-01,
2461134.047596123, A.D. 2026-Apr-03 13:08:32.3050, -7.674907178774815E+04, -1.191936187149066E+05, -1.159594483849922E+04, -6.013412061573654E-01, -1.865643493708002E+00, -1.708510677063170E-01,
2461134.054540567, A.D. 2026-Apr-03 13:18:32.3050, -7.710798291491087E+04, -1.203100476663402E+05, -1.169816802071919E+04, -5.950495174133859E-01, -1.855810236398231E+00, -1.698952854169800E-01,
2461134.061485012, A.D. 2026-Apr-03 13:28:32.3050, -7.746315517940476E+04, -1.214206192791636E+05, -1.179982203549464E+04, -5.888776882456390E-01, -1.846118387066722E+00, -1.689537761419648E-01,
2461134.068429456, A.D. 2026-Apr-03 13:38:32.3050, -7.781465935777305E+04, -1.225254172528875E+05, -1.190091532807714E+04, -5.828219493675066E-01, -1.836564152900600E+00, -1.680261473165910E-01,
2461134.075373901, A.D. 2026-Apr-03 13:48:32.3050, -7.816256401454362E+04, -1.236245230551831E+05, -1.200145611282467E+04, -5.768786951317875E-01, -1.827143886019491E+00, -1.671120217272903E-01,
2461134.082318345, A.D. 2026-Apr-03 13:58:32.3050, -7.850693559768598E+04, -1.247180160066761E+05, -1.210145238217758E+04, -5.710444745435094E-01, -1.817854076332428E+00, -1.662110367379721E-01,
2461134.089262790, A.D. 2026-Apr-03 14:08:32.3050, -7.884783852885594E+04, -1.258059733615866E+05, -1.220091191518561E+04, -5.653159828675097E-01, -1.808691344825725E+00, -1.653228435647027E-01,
2461134.096207234, A.D. 2026-Apr-03 14:18:32.3050, -7.918533528877195E+04, -1.268884703844606E+05, -1.229984228561230E+04, -5.596900537836633E-01, -1.799652437245934E+00, -1.644471065945174E-01,
2461134.103151678, A.D. 2026-Apr-03 14:28:32.3050, -7.951948649803858E+04, -1.279655804232253E+05, -1.239825086964350E+04, -5.541636520495588E-01, -1.790734218156537E+00, -1.635835027442886E-01,
2461134.110096123, A.D. 2026-Apr-03 14:38:32.3050, -7.985035099370978E+04, -1.290373749787833E+05, -1.249614485322250E+04, -5.487338666313716E-01, -1.781933665338200E+00, -1.627317208579176E-01,
2461134.117040567, A.D. 2026-Apr-03 14:48:32.3050, -8.017798590186270E+04, -1.301039237713434E+05, -1.259353123903441E+04, -5.433979042685192E-01, -1.773247864511756E+00, -1.618914611392971E-01,
2461134.123985012, A.D. 2026-Apr-03 14:58:32.3050, -8.050244670643198E+04, -1.311652948036774E+05, -1.269041685316015E+04, -5.381530834399296E-01, -1.764674004360231E+00, -1.610624346170724E-01,
2461134.130929456, A.D. 2026-Apr-03 15:08:32.3050, -8.082378731453743E+04, -1.322215544214747E+05, -1.278680835141861E+04, -5.329968287028263E-01, -1.756209371831164E+00, -1.602443626414511E-01,
2461134.137873901, A.D. 2026-Apr-03 15:18:32.3050, -8.114205980391627E+04, -1.332727676449771E+05, -1.288271197798607E+04, -5.279246493179708E-01, -1.747853103676712E+00, -1.594353908001169E-01,
2461134.144818345, A.D. 2026-Apr-03 15:28:32.3050, -8.145730919292182E+04, -1.343190028337229E+05, -1.297812941461011E+04, -5.237525578614427E-01, -1.738889480113927E+00, -1.592785316115286E-01,
2461134.151762790, A.D. 2026-Apr-03 15:38:32.3050, -8.176875000732549E+04, -1.353610414675135E+05, -1.307240244406651E+04, -5.178831807816421E-01, -1.731560427743583E+00, -1.577162615457867E-01,
2461134.158707234, A.D. 2026-Apr-03 15:48:32.3050, -8.207809614135799E+04, -1.363974976659015E+05, -1.316685189893051E+04, -5.131864688091027E-01, -1.723394731440703E+00, -1.570406745598096E-01,
2461134.165651678, A.D. 2026-Apr-03 15:58:32.3050, -8.238457962852447E+04, -1.374291428892391E+05, -1.326084569259163E+04, -5.084378333653188E-01, -1.715438658203245E+00, -1.562735687061924E-01,
2461134.172596123, A.D. 2026-Apr-03 16:08:32.3050, -8.268823655364470E+04, -1.384560430113206E+05, -1.335438207629853E+04, -5.037642616581295E-01, -1.707577365236210E+00, -1.555159377059844E-01,
